pago_id,socio_id,nivel,perfil_pago,monto,descuento,fecha_limite,fecha_pago,dias_retraso,metodo_pago
2085,180,Estándar,moroso,50,0,2025-01-01,2025-01-06,5,Tarjeta
2086,180,Estándar,moroso,50,0,2025-02-01,2025-02-06,5,Efectivo
2087,180,Estándar,moroso,50,0,2025-03-01,2025-03-06,5,Tarjeta
2088,180,Estándar,moroso,50,0,2025-04-01,2025-04-21,20,Transferencia
2089,180,Estándar,moroso,50,0,2025-05-01,2025-05-11,10,Efectivo
2090,180,Estándar,moroso,50,0,2025-06-01,2025-06-16,15,Tarjeta
2091,181,Estándar,puntual,40,10,2024-07-01,2024-07-01,0,Tarjeta
2092,181,Estándar,puntual,50,0,2024-08-01,2024-08-01,0,Tarjeta
2093,181,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Tarjeta
2094,181,Estándar,puntual,50,0,2024-10-01,2024-10-01,0,Tarjeta
2095,181,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Efectivo
2096,181,Estándar,puntual,50,0,2024-12-01,2024-12-01,0,Tarjeta
2097,181,Estándar,puntual,50,0,2025-01-01,2025-01-01,0,Tarjeta
2098,181,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Tarjeta
2099,181,Estándar,puntual,40,10,2025-03-01,2025-03-01,0,Tarjeta
2100,181,Estándar,puntual,50,0,2025-04-01,2025-04-02,1,Efectivo
2101,181,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Efectivo
2102,181,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Efectivo
2103,182,Estándar,puntual,50,0,2024-07-01,2024-07-01,0,Débito automático
2104,182,Estándar,puntual,50,0,2024-08-01,2024-08-01,0,Tarjeta
2105,182,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Transferencia
2106,182,Estándar,puntual,50,0,2024-10-01,2024-10-01,0,Tarjeta
2107,182,Estándar,puntual,50,0,2024-11-01,2024-11-03,2,Efectivo
2108,182,Estándar,puntual,45,5,2024-12-01,2024-12-01,0,Débito automático
2109,182,Estándar,puntual,50,0,2025-01-01,2025-01-01,0,Tarjeta
2110,182,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Efectivo
2111,182,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Tarjeta
2112,182,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Tarjeta
2113,182,Estándar,puntual,45,5,2025-05-01,2025-05-01,0,Débito automático
2114,182,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Tarjeta
2115,183,Básico,moroso,30,0,2024-07-01,2024-07-11,10,Transferencia
2116,183,Básico,moroso,30,0,2024-08-01,2024-08-21,20,Efectivo
2117,183,Básico,moroso,30,0,2024-11-01,2024-11-11,10,Transferencia
2118,183,Básico,moroso,30,0,2024-12-01,2024-12-11,10,Débito automático
2119,183,Básico,moroso,30,0,2025-01-01,2025-01-16,15,Tarjeta
2120,183,Básico,moroso,30,0,2025-02-01,2025-02-16,15,Tarjeta
2121,183,Básico,moroso,30,0,2025-04-01,2025-04-11,10,Transferencia
2122,183,Básico,moroso,30,0,2025-05-01,2025-05-21,20,Tarjeta
2123,183,Básico,moroso,30,0,2025-06-01,2025-06-16,15,Tarjeta
2124,184,Premium,moroso,70,0,2024-07-01,2024-07-11,10,Tarjeta
2125,184,Premium,moroso,70,0,2024-09-01,2024-09-06,5,Transferencia
2126,184,Premium,moroso,70,0,2024-10-01,2024-10-06,5,Efectivo
2127,184,Premium,moroso,70,0,2024-12-01,2024-12-16,15,Transferencia
2128,184,Premium,moroso,70,0,2025-01-01,2025-01-16,15,Efectivo
2129,184,Premium,moroso,70,0,2025-02-01,2025-02-06,5,Tarjeta
2130,184,Premium,moroso,70,0,2025-03-01,2025-03-06,5,Transferencia
2131,184,Premium,moroso,70,0,2025-04-01,2025-04-16,15,Tarjeta
2132,184,Premium,moroso,70,0,2025-06-01,2025-06-06,5,Tarjeta
2133,185,Básico,puntual,20,10,2024-07-01,2024-07-01,0,Tarjeta
2134,185,Básico,puntual,25,5,2024-08-01,2024-08-02,1,Transferencia
2135,185,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Tarjeta
2136,185,Básico,puntual,25,5,2024-10-01,2024-10-01,0,Débito automático
2137,185,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Tarjeta
2138,185,Básico,puntual,30,0,2024-12-01,2024-12-03,2,Tarjeta
2139,185,Básico,puntual,30,0,2025-01-01,2025-01-02,1,Efectivo
2140,185,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Efectivo
2141,185,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Tarjeta
2142,185,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Transferencia
2143,185,Básico,puntual,20,10,2025-05-01,2025-05-01,0,Efectivo
2144,185,Básico,puntual,30,0,2025-06-01,2025-06-01,0,Efectivo
2145,186,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Tarjeta
2146,186,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Tarjeta
2147,186,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Transferencia
2148,186,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Tarjeta
2149,186,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Efectivo
2150,186,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Efectivo
2151,186,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Transferencia
2152,186,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Tarjeta
2153,186,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Efectivo
2154,186,Básico,puntual,30,0,2025-04-01,2025-04-03,2,Tarjeta
2155,186,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Efectivo
2156,186,Básico,puntual,30,0,2025-06-01,2025-06-01,0,Tarjeta
2157,187,Estándar,puntual,50,0,2024-07-01,2024-07-01,0,Débito automático
2158,187,Estándar,puntual,50,0,2024-08-01,2024-08-02,1,Efectivo
2159,187,Estándar,puntual,45,5,2024-09-01,2024-09-01,0,Transferencia
2160,187,Estándar,puntual,50,0,2024-10-01,2024-10-03,2,Efectivo
2161,187,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Transferencia
2162,187,Estándar,puntual,45,5,2024-12-01,2024-12-02,1,Transferencia
2163,187,Estándar,puntual,50,0,2025-01-01,2025-01-01,0,Tarjeta
2164,187,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Efectivo
2165,187,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Débito automático
2166,187,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Efectivo
2167,187,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Débito automático
2168,187,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Tarjeta
2169,188,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Tarjeta
2170,188,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Transferencia
2171,188,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Efectivo
2172,188,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Efectivo
2173,188,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Efectivo
2174,188,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Tarjeta
2175,188,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Efectivo
2176,188,Básico,puntual,30,0,2025-02-01,2025-02-01,0,Tarjeta
2177,188,Básico,puntual,30,0,2025-03-01,2025-03-01,0,Tarjeta
2178,188,Básico,puntual,30,0,2025-04-01,2025-04-01,0,Tarjeta
2179,188,Básico,puntual,30,0,2025-05-01,2025-05-01,0,Efectivo
2180,188,Básico,puntual,30,0,2025-06-01,2025-06-02,1,Tarjeta
2181,189,Básico,leve_retraso,30,0,2024-07-01,2024-07-06,5,Débito automático
2182,189,Básico,leve_retraso,30,0,2024-08-01,2024-08-06,5,Tarjeta
2183,189,Básico,leve_retraso,30,0,2024-09-01,2024-09-04,3,Tarjeta
2184,189,Básico,leve_retraso,30,0,2024-10-01,2024-10-06,5,Efectivo
2185,189,Básico,leve_retraso,30,0,2024-11-01,2024-11-01,0,Tarjeta
2186,189,Básico,leve_retraso,30,0,2024-12-01,2024-12-01,0,Tarjeta
2187,189,Básico,leve_retraso,30,0,2025-01-01,2025-01-06,5,Tarjeta
2188,189,Básico,leve_retraso,30,0,2025-02-01,2025-02-04,3,Débito automático
2189,189,Básico,leve_retraso,30,0,2025-03-01,2025-03-01,0,Transferencia
2190,189,Básico,leve_retraso,30,0,2025-04-01,2025-04-08,7,Tarjeta
2191,189,Básico,leve_retraso,30,0,2025-05-01,2025-05-04,3,Débito automático
2192,189,Básico,leve_retraso,30,0,2025-06-01,2025-06-01,0,Tarjeta
2193,190,Básico,leve_retraso,30,0,2024-07-01,2024-07-04,3,Efectivo
2194,190,Básico,leve_retraso,30,0,2024-08-01,2024-08-06,5,Transferencia
2195,190,Básico,leve_retraso,30,0,2024-09-01,2024-09-06,5,Efectivo
2196,190,Básico,leve_retraso,30,0,2024-10-01,2024-10-01,0,Tarjeta
2197,190,Básico,leve_retraso,30,0,2024-11-01,2024-11-01,0,Tarjeta
2198,190,Básico,leve_retraso,30,0,2024-12-01,2024-12-04,3,Tarjeta
2199,190,Básico,leve_retraso,30,0,2025-01-01,2025-01-04,3,Tarjeta
2200,190,Básico,leve_retraso,30,0,2025-02-01,2025-02-01,0,Tarjeta
2201,190,Básico,leve_retraso,30,0,2025-03-01,2025-03-04,3,Tarjeta
2202,190,Básico,leve_retraso,30,0,2025-04-01,2025-04-06,5,Transferencia
2203,190,Básico,leve_retraso,30,0,2025-05-01,2025-05-08,7,Efectivo
2204,190,Básico,leve_retraso,30,0,2025-06-01,2025-06-01,0,Tarjeta
2205,191,Estándar,puntual,50,0,2024-07-01,2024-07-01,0,Transferencia
2206,191,Estándar,puntual,50,0,2024-08-01,2024-08-02,1,Débito automático
2207,191,Estándar,puntual,45,5,2024-09-01,2024-09-02,1,Tarjeta
2208,191,Estándar,puntual,40,10,2024-10-01,2024-10-01,0,Efectivo
2209,191,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Efectivo
2210,191,Estándar,puntual,50,0,2024-12-01,2024-12-01,0,Transferencia
2211,191,Estándar,puntual,45,5,2025-01-01,2025-01-02,1,Efectivo
2212,191,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Efectivo
2213,191,Estándar,puntual,50,0,2025-03-01,2025-03-01,0,Efectivo
2214,191,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Efectivo
2215,191,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Tarjeta
2216,191,Estándar,puntual,50,0,2025-06-01,2025-06-02,1,Transferencia
2217,192,Premium,leve_retraso,70,0,2024-07-01,2024-07-04,3,Transferencia
2218,192,Premium,leve_retraso,70,0,2024-08-01,2024-08-01,0,Efectivo
2219,192,Premium,leve_retraso,70,0,2024-09-01,2024-09-04,3,Transferencia
2220,192,Premium,leve_retraso,70,0,2024-10-01,2024-10-01,0,Efectivo
2221,192,Premium,leve_retraso,70,0,2024-11-01,2024-11-01,0,Transferencia
2222,192,Premium,leve_retraso,70,0,2024-12-01,2024-12-06,5,Efectivo
2223,192,Premium,leve_retraso,70,0,2025-01-01,2025-01-04,3,Tarjeta
2224,192,Premium,leve_retraso,70,0,2025-02-01,2025-02-06,5,Efectivo
2225,192,Premium,leve_retraso,70,0,2025-03-01,2025-03-06,5,Tarjeta
2226,192,Premium,leve_retraso,70,0,2025-04-01,2025-04-06,5,Efectivo
2227,192,Premium,leve_retraso,70,0,2025-05-01,2025-05-04,3,Tarjeta
2228,192,Premium,leve_retraso,70,0,2025-06-01,2025-06-04,3,Efectivo
2229,193,Premium,leve_retraso,70,0,2024-07-01,2024-07-06,5,Efectivo
2230,193,Premium,leve_retraso,70,0,2024-08-01,2024-08-06,5,Transferencia
2231,193,Premium,leve_retraso,70,0,2024-09-01,2024-09-04,3,Transferencia
2232,193,Premium,leve_retraso,70,0,2024-10-01,2024-10-06,5,Tarjeta
2233,193,Premium,leve_retraso,70,0,2024-11-01,2024-11-06,5,Efectivo
2234,193,Premium,leve_retraso,70,0,2024-12-01,2024-12-04,3,Transferencia
2235,193,Premium,leve_retraso,70,0,2025-01-01,2025-01-04,3,Tarjeta
2236,193,Premium,leve_retraso,70,0,2025-02-01,2025-02-04,3,Transferencia
2237,193,Premium,leve_retraso,70,0,2025-03-01,2025-03-08,7,Tarjeta
2238,193,Premium,leve_retraso,70,0,2025-04-01,2025-04-06,5,Débito automático
2239,193,Premium,leve_retraso,70,0,2025-05-01,2025-05-01,0,Efectivo
2240,193,Premium,leve_retraso,70,0,2025-06-01,2025-06-06,5,Transferencia
2241,194,Básico,puntual,30,0,2024-07-01,2024-07-01,0,Efectivo
2242,194,Básico,puntual,30,0,2024-08-01,2024-08-01,0,Efectivo
2243,194,Básico,puntual,30,0,2024-09-01,2024-09-01,0,Transferencia
2244,194,Básico,puntual,30,0,2024-10-01,2024-10-01,0,Efectivo
2245,194,Básico,puntual,30,0,2024-11-01,2024-11-01,0,Débito automático
2246,194,Básico,puntual,30,0,2024-12-01,2024-12-01,0,Efectivo
2247,194,Básico,puntual,30,0,2025-01-01,2025-01-01,0,Efectivo
2248,194,Básico,puntual,30,0,2025-02-01,2025-02-02,1,Efectivo
2249,194,Básico,puntual,30,0,2025-03-01,2025-03-02,1,Efectivo
2250,194,Básico,puntual,20,10,2025-04-01,2025-04-01,0,Transferencia
2251,194,Básico,puntual,30,0,2025-05-01,2025-05-02,1,Tarjeta
2252,194,Básico,puntual,30,0,2025-06-01,2025-06-03,2,Transferencia
2253,195,Premium,leve_retraso,70,0,2024-07-01,2024-07-01,0,Tarjeta
2254,195,Premium,leve_retraso,70,0,2024-08-01,2024-08-04,3,Efectivo
2255,195,Premium,leve_retraso,70,0,2024-09-01,2024-09-08,7,Efectivo
2256,195,Premium,leve_retraso,70,0,2024-10-01,2024-10-01,0,Débito automático
2257,195,Premium,leve_retraso,70,0,2024-11-01,2024-11-04,3,Efectivo
2258,195,Premium,leve_retraso,70,0,2024-12-01,2024-12-04,3,Tarjeta
2259,195,Premium,leve_retraso,70,0,2025-01-01,2025-01-01,0,Débito automático
2260,195,Premium,leve_retraso,70,0,2025-02-01,2025-02-04,3,Tarjeta
2261,195,Premium,leve_retraso,70,0,2025-03-01,2025-03-04,3,Tarjeta
2262,195,Premium,leve_retraso,70,0,2025-04-01,2025-04-01,0,Efectivo
2263,195,Premium,leve_retraso,70,0,2025-05-01,2025-05-04,3,Transferencia
2264,195,Premium,leve_retraso,70,0,2025-06-01,2025-06-01,0,Tarjeta
2265,196,Básico,moroso,30,0,2024-07-01,2024-07-06,5,Efectivo
2266,196,Básico,moroso,30,0,2024-08-01,2024-08-11,10,Efectivo
2267,196,Básico,moroso,30,0,2024-09-01,2024-09-11,10,Tarjeta
2268,196,Básico,moroso,30,0,2024-10-01,2024-10-11,10,Transferencia
2269,196,Básico,moroso,30,0,2024-11-01,2024-11-16,15,Tarjeta
2270,196,Básico,moroso,30,0,2024-12-01,2024-12-06,5,Efectivo
2271,196,Básico,moroso,30,0,2025-02-01,2025-02-06,5,Efectivo
2272,196,Básico,moroso,30,0,2025-03-01,2025-03-06,5,Efectivo
2273,196,Básico,moroso,30,0,2025-05-01,2025-05-11,10,Tarjeta
2274,196,Básico,moroso,30,0,2025-06-01,2025-06-16,15,Transferencia
2275,197,Estándar,puntual,50,0,2024-07-01,2024-07-01,0,Tarjeta
2276,197,Estándar,puntual,40,10,2024-08-01,2024-08-01,0,Efectivo
2277,197,Estándar,puntual,50,0,2024-09-01,2024-09-01,0,Efectivo
2278,197,Estándar,puntual,50,0,2024-10-01,2024-10-02,1,Transferencia
2279,197,Estándar,puntual,50,0,2024-11-01,2024-11-01,0,Tarjeta
2280,197,Estándar,puntual,50,0,2024-12-01,2024-12-03,2,Efectivo
2281,197,Estándar,puntual,50,0,2025-01-01,2025-01-01,0,Efectivo
2282,197,Estándar,puntual,50,0,2025-02-01,2025-02-01,0,Débito automático
2283,197,Estándar,puntual,45,5,2025-03-01,2025-03-01,0,Débito automático
2284,197,Estándar,puntual,50,0,2025-04-01,2025-04-01,0,Efectivo
2285,197,Estándar,puntual,50,0,2025-05-01,2025-05-01,0,Tarjeta
2286,197,Estándar,puntual,50,0,2025-06-01,2025-06-01,0,Transferencia
2287,198,Premium,puntual,70,0,2024-07-01,2024-07-01,0,Transferencia
2288,198,Premium,puntual,70,0,2024-08-01,2024-08-01,0,Tarjeta
2289,198,Premium,puntual,70,0,2024-09-01,2024-09-01,0,Tarjeta
2290,198,Premium,puntual,70,0,2024-10-01,2024-10-01,0,Efectivo
2291,198,Premium,puntual,70,0,2024-11-01,2024-11-01,0,Débito automático
2292,198,Premium,puntual,70,0,2024-12-01,2024-12-01,0,Efectivo
2293,198,Premium,puntual,70,0,2025-01-01,2025-01-01,0,Efectivo
2294,198,Premium,puntual,70,0,2025-02-01,2025-02-01,0,Tarjeta
2295,198,Premium,puntual,70,0,2025-03-01,2025-03-01,0,Efectivo
2296,198,Premium,puntual,70,0,2025-04-01,2025-04-01,0,Tarjeta
2297,198,Premium,puntual,70,0,2025-05-01,2025-05-01,0,Tarjeta
2298,198,Premium,puntual,60,10,2025-06-01,2025-06-01,0,Efectivo
2299,199,Básico,moroso,30,0,2024-07-01,2024-07-06,5,Tarjeta
2300,199,Básico,moroso,30,0,2024-08-01,2024-08-21,20,Débito automático
2301,199,Básico,moroso,30,0,2024-09-01,2024-09-06,5,Efectivo
2302,199,Básico,moroso,30,0,2024-10-01,2024-10-11,10,Débito automático
2303,199,Básico,moroso,30,0,2024-11-01,2024-11-06,5,Tarjeta
2304,199,Básico,moroso,30,0,2024-12-01,2024-12-16,15,Efectivo
2305,199,Básico,moroso,30,0,2025-01-01,2025-01-11,10,Efectivo
2306,199,Básico,moroso,30,0,2025-04-01,2025-04-06,5,Efectivo
2307,199,Básico,moroso,30,0,2025-05-01,2025-05-16,15,Transferencia
2308,199,Básico,moroso,30,0,2025-06-01,2025-06-11,10,Débito automático
2309,200,Estándar,leve_retraso,50,0,2024-07-01,2024-07-01,0,Efectivo
2310,200,Estándar,leve_retraso,50,0,2024-08-01,2024-08-01,0,Efectivo
2311,200,Estándar,leve_retraso,50,0,2024-09-01,2024-09-04,3,Débito automático
2312,200,Estándar,leve_retraso,50,0,2024-10-01,2024-10-06,5,Tarjeta
2313,200,Estándar,leve_retraso,50,0,2024-11-01,2024-11-08,7,Efectivo
2314,200,Estándar,leve_retraso,50,0,2024-12-01,2024-12-01,0,Tarjeta
2315,200,Estándar,leve_retraso,50,0,2025-01-01,2025-01-06,5,Efectivo
2316,200,Estándar,leve_retraso,50,0,2025-02-01,2025-02-04,3,Tarjeta
2317,200,Estándar,leve_retraso,50,0,2025-03-01,2025-03-06,5,Tarjeta
2318,200,Estándar,leve_retraso,50,0,2025-04-01,2025-04-04,3,Efectivo
2319,200,Estándar,leve_retraso,50,0,2025-05-01,2025-05-04,3,Efectivo
2320,200,Estándar,leve_retraso,50,0,2025-06-01,2025-06-08,7,Tarjeta
